layer,wordlist,steering,neg_prompt_variant,last_word_fraction
3,pain,positive,neg_prompt_v1,0.0
3,pain,negative,neg_prompt_v1,0.0
4,pain_rhymes_all,positive,neg_prompt_v1,0.0
4,pain_rhymes_all,negative,neg_prompt_v1,0.0
4,quick_rhymes_all,positive,neg_prompt_v1,0.986
4,quick_rhymes_all,negative,neg_prompt_v1,0.99
4,trick,positive,neg_prompt_v1,0.536
4,trick,negative,neg_prompt_v1,0.564
4,rain,positive,neg_prompt_v1,0.0
4,rain,negative,neg_prompt_v1,0.0
4,quick,positive,neg_prompt_v1,0.24
4,quick,negative,neg_prompt_v1,0.236
4,pain,positive,neg_prompt_v1,0.0
4,pain,negative,neg_prompt_v1,0.0
5,pain_rhymes_all,positive,neg_prompt_v1,0.0
5,pain_rhymes_all,negative,neg_prompt_v1,0.0
5,quick_rhymes_all,positive,neg_prompt_v1,0.976
5,quick_rhymes_all,negative,neg_prompt_v1,0.994
5,trick,positive,neg_prompt_v1,0.506
5,trick,negative,neg_prompt_v1,0.508
5,rain,positive,neg_prompt_v1,0.0
5,rain,negative,neg_prompt_v1,0.0
5,quick,positive,neg_prompt_v1,0.226
5,quick,negative,neg_prompt_v1,0.258
5,pain,positive,neg_prompt_v1,0.0
5,pain,negative,neg_prompt_v1,0.0
6,pain_rhymes_all,positive,neg_prompt_v1,0.0
6,pain_rhymes_all,negative,neg_prompt_v1,0.0
6,quick_rhymes_all,positive,neg_prompt_v1,0.98
6,quick_rhymes_all,negative,neg_prompt_v1,0.984
6,trick,positive,neg_prompt_v1,0.54
6,trick,negative,neg_prompt_v1,0.554
6,rain,positive,neg_prompt_v1,0.0
6,rain,negative,neg_prompt_v1,0.0
6,quick,positive,neg_prompt_v1,0.19
6,quick,negative,neg_prompt_v1,0.218
6,pain,positive,neg_prompt_v1,0.0
6,pain,negative,neg_prompt_v1,0.0
7,pain_rhymes_all,positive,neg_prompt_v1,0.0
7,pain_rhymes_all,negative,neg_prompt_v1,0.0
7,quick_rhymes_all,positive,neg_prompt_v1,0.99
7,quick_rhymes_all,negative,neg_prompt_v1,0.982
7,trick,positive,neg_prompt_v1,0.518
7,trick,negative,neg_prompt_v1,0.49
7,rain,positive,neg_prompt_v1,0.0
7,rain,negative,neg_prompt_v1,0.0
7,quick,positive,neg_prompt_v1,0.2
7,quick,negative,neg_prompt_v1,0.252
7,pain,positive,neg_prompt_v1,0.0
7,pain,negative,neg_prompt_v1,0.0
8,pain_rhymes_all,positive,neg_prompt_v1,0.0
8,pain_rhymes_all,negative,neg_prompt_v1,0.0
8,quick_rhymes_all,positive,neg_prompt_v1,0.976
8,quick_rhymes_all,negative,neg_prompt_v1,0.98
8,trick,positive,neg_prompt_v1,0.562
8,trick,negative,neg_prompt_v1,0.464
8,rain,positive,neg_prompt_v1,0.0
8,rain,negative,neg_prompt_v1,0.0
8,quick,positive,neg_prompt_v1,0.208
8,quick,negative,neg_prompt_v1,0.258
8,pain,positive,neg_prompt_v1,0.0
8,pain,negative,neg_prompt_v1,0.0
9,pain_rhymes_all,positive,neg_prompt_v1,0.0
9,pain_rhymes_all,negative,neg_prompt_v1,0.0
9,quick_rhymes_all,positive,neg_prompt_v1,0.99
9,quick_rhymes_all,negative,neg_prompt_v1,0.99
9,trick,positive,neg_prompt_v1,0.52
9,trick,negative,neg_prompt_v1,0.542
9,rain,positive,neg_prompt_v1,0.0
9,rain,negative,neg_prompt_v1,0.0
9,quick,positive,neg_prompt_v1,0.222
9,quick,negative,neg_prompt_v1,0.258
9,pain,positive,neg_prompt_v1,0.0
9,pain,negative,neg_prompt_v1,0.0
10,pain_rhymes_all,positive,neg_prompt_v1,0.0
10,pain_rhymes_all,negative,neg_prompt_v1,0.0
10,quick_rhymes_all,positive,neg_prompt_v1,0.978
10,quick_rhymes_all,negative,neg_prompt_v1,0.99
10,trick,positive,neg_prompt_v1,0.494
10,trick,negative,neg_prompt_v1,0.49
10,rain,positive,neg_prompt_v1,0.0
10,rain,negative,neg_prompt_v1,0.0
10,quick,positive,neg_prompt_v1,0.232
10,quick,negative,neg_prompt_v1,0.302
10,pain,positive,neg_prompt_v1,0.0
10,pain,negative,neg_prompt_v1,0.0
11,pain_rhymes_all,positive,neg_prompt_v1,0.0
11,pain_rhymes_all,negative,neg_prompt_v1,0.0
11,quick_rhymes_all,positive,neg_prompt_v1,0.976
11,quick_rhymes_all,negative,neg_prompt_v1,0.986
11,trick,positive,neg_prompt_v1,0.474
11,trick,negative,neg_prompt_v1,0.416
11,rain,positive,neg_prompt_v1,0.0
11,rain,negative,neg_prompt_v1,0.0
11,quick,positive,neg_prompt_v1,0.202
11,quick,negative,neg_prompt_v1,0.358
11,pain,positive,neg_prompt_v1,0.0
11,pain,negative,neg_prompt_v1,0.0
12,pain_rhymes_all,positive,neg_prompt_v1,0.0
12,pain_rhymes_all,negative,neg_prompt_v1,0.0
12,quick_rhymes_all,positive,neg_prompt_v1,0.972
12,quick_rhymes_all,negative,neg_prompt_v1,0.994
12,trick,positive,neg_prompt_v1,0.444
12,trick,negative,neg_prompt_v1,0.434
12,rain,positive,neg_prompt_v1,0.0
12,rain,negative,neg_prompt_v1,0.0
12,quick,positive,neg_prompt_v1,0.182
12,quick,negative,neg_prompt_v1,0.394
12,pain,positive,neg_prompt_v1,0.0
12,pain,negative,neg_prompt_v1,0.0
13,pain_rhymes_all,positive,neg_prompt_v1,0.0
13,pain_rhymes_all,negative,neg_prompt_v1,0.0
13,quick_rhymes_all,positive,neg_prompt_v1,0.974
13,quick_rhymes_all,negative,neg_prompt_v1,0.99
13,trick,positive,neg_prompt_v1,0.468
13,trick,negative,neg_prompt_v1,0.452
13,rain,positive,neg_prompt_v1,0.0
13,rain,negative,neg_prompt_v1,0.0
13,quick,positive,neg_prompt_v1,0.228
13,quick,negative,neg_prompt_v1,0.336
13,pain,positive,neg_prompt_v1,0.0
13,pain,negative,neg_prompt_v1,0.0
14,pain_rhymes_all,positive,neg_prompt_v1,0.0
14,pain_rhymes_all,negative,neg_prompt_v1,0.0
14,quick_rhymes_all,positive,neg_prompt_v1,0.97
14,quick_rhymes_all,negative,neg_prompt_v1,0.988
14,trick,positive,neg_prompt_v1,0.482
14,trick,negative,neg_prompt_v1,0.526
14,rain,positive,neg_prompt_v1,0.0
14,rain,negative,neg_prompt_v1,0.0
14,quick,positive,neg_prompt_v1,0.246
14,quick,negative,neg_prompt_v1,0.248
14,pain,positive,neg_prompt_v1,0.0
14,pain,negative,neg_prompt_v1,0.0
15,pain_rhymes_all,positive,neg_prompt_v1,0.0
15,pain_rhymes_all,negative,neg_prompt_v1,0.0
15,quick_rhymes_all,positive,neg_prompt_v1,0.98
15,quick_rhymes_all,negative,neg_prompt_v1,0.978
15,trick,positive,neg_prompt_v1,0.478
15,trick,negative,neg_prompt_v1,0.556
15,rain,positive,neg_prompt_v1,0.0
15,rain,negative,neg_prompt_v1,0.0
15,quick,positive,neg_prompt_v1,0.214
15,quick,negative,neg_prompt_v1,0.24
15,pain,positive,neg_prompt_v1,0.0
15,pain,negative,neg_prompt_v1,0.0
16,pain_rhymes_all,positive,neg_prompt_v1,0.0
16,pain_rhymes_all,negative,neg_prompt_v1,0.0
16,quick_rhymes_all,positive,neg_prompt_v1,0.982
16,quick_rhymes_all,negative,neg_prompt_v1,0.984
16,trick,positive,neg_prompt_v1,0.464
16,trick,negative,neg_prompt_v1,0.538
16,rain,positive,neg_prompt_v1,0.0
16,rain,negative,neg_prompt_v1,0.0
16,quick,positive,neg_prompt_v1,0.226
16,quick,negative,neg_prompt_v1,0.236
16,pain,positive,neg_prompt_v1,0.0
16,pain,negative,neg_prompt_v1,0.0
17,pain_rhymes_all,positive,neg_prompt_v1,0.0
17,pain_rhymes_all,negative,neg_prompt_v1,0.0
17,quick_rhymes_all,positive,neg_prompt_v1,0.984
17,quick_rhymes_all,negative,neg_prompt_v1,0.98
17,trick,positive,neg_prompt_v1,0.474
17,trick,negative,neg_prompt_v1,0.52
17,rain,positive,neg_prompt_v1,0.0
17,rain,negative,neg_prompt_v1,0.0
17,quick,positive,neg_prompt_v1,0.208
17,quick,negative,neg_prompt_v1,0.26
17,pain,positive,neg_prompt_v1,0.0
17,pain,negative,neg_prompt_v1,0.0
18,pain_rhymes_all,positive,neg_prompt_v1,0.0
18,pain_rhymes_all,negative,neg_prompt_v1,0.0
18,quick_rhymes_all,positive,neg_prompt_v1,0.986
18,quick_rhymes_all,negative,neg_prompt_v1,0.976
18,trick,positive,neg_prompt_v1,0.492
18,trick,negative,neg_prompt_v1,0.524
18,rain,positive,neg_prompt_v1,0.0
18,rain,negative,neg_prompt_v1,0.0
18,quick,positive,neg_prompt_v1,0.218
18,quick,negative,neg_prompt_v1,0.224
18,pain,positive,neg_prompt_v1,0.0
18,pain,negative,neg_prompt_v1,0.0
19,pain_rhymes_all,positive,neg_prompt_v1,0.0
19,pain_rhymes_all,negative,neg_prompt_v1,0.0
19,quick_rhymes_all,positive,neg_prompt_v1,0.984
19,quick_rhymes_all,negative,neg_prompt_v1,0.982
19,trick,positive,neg_prompt_v1,0.488
19,trick,negative,neg_prompt_v1,0.542
19,rain,positive,neg_prompt_v1,0.0
19,rain,negative,neg_prompt_v1,0.0
19,quick,positive,neg_prompt_v1,0.2
19,quick,negative,neg_prompt_v1,0.254
19,pain,positive,neg_prompt_v1,0.0
19,pain,negative,neg_prompt_v1,0.0
20,pain_rhymes_all,positive,neg_prompt_v1,0.0
20,pain_rhymes_all,negative,neg_prompt_v1,0.0
20,quick_rhymes_all,positive,neg_prompt_v1,0.974
20,quick_rhymes_all,negative,neg_prompt_v1,0.984
20,trick,positive,neg_prompt_v1,0.488
20,trick,negative,neg_prompt_v1,0.55
20,rain,positive,neg_prompt_v1,0.0
20,rain,negative,neg_prompt_v1,0.0
20,quick,positive,neg_prompt_v1,0.196
20,quick,negative,neg_prompt_v1,0.272
20,pain,positive,neg_prompt_v1,0.0
20,pain,negative,neg_prompt_v1,0.0
21,pain_rhymes_all,positive,neg_prompt_v1,0.0
21,pain_rhymes_all,negative,neg_prompt_v1,0.0
21,quick_rhymes_all,positive,neg_prompt_v1,0.972
21,quick_rhymes_all,negative,neg_prompt_v1,0.99
21,trick,positive,neg_prompt_v1,0.458
21,trick,negative,neg_prompt_v1,0.61
21,rain,positive,neg_prompt_v1,0.0
21,rain,negative,neg_prompt_v1,0.0
21,quick,positive,neg_prompt_v1,0.184
21,quick,negative,neg_prompt_v1,0.21
21,pain,positive,neg_prompt_v1,0.0
21,pain,negative,neg_prompt_v1,0.0
22,pain_rhymes_all,positive,neg_prompt_v1,0.0
22,pain_rhymes_all,negative,neg_prompt_v1,0.0
22,quick_rhymes_all,positive,neg_prompt_v1,0.966
22,quick_rhymes_all,negative,neg_prompt_v1,0.986
22,trick,positive,neg_prompt_v1,0.478
22,trick,negative,neg_prompt_v1,0.624
22,rain,positive,neg_prompt_v1,0.0
22,rain,negative,neg_prompt_v1,0.0
22,quick,positive,neg_prompt_v1,0.152
22,quick,negative,neg_prompt_v1,0.152
22,pain,positive,neg_prompt_v1,0.0
22,pain,negative,neg_prompt_v1,0.0
23,pain_rhymes_all,positive,neg_prompt_v1,0.0
23,pain_rhymes_all,negative,neg_prompt_v1,0.0
23,quick_rhymes_all,positive,neg_prompt_v1,0.976
23,quick_rhymes_all,negative,neg_prompt_v1,0.978
23,trick,positive,neg_prompt_v1,0.342
23,trick,negative,neg_prompt_v1,0.532
23,rain,positive,neg_prompt_v1,0.0
23,rain,negative,neg_prompt_v1,0.0
23,quick,positive,neg_prompt_v1,0.094
23,quick,negative,neg_prompt_v1,0.196
23,pain,positive,neg_prompt_v1,0.0
23,pain,negative,neg_prompt_v1,0.0
24,pain_rhymes_all,positive,neg_prompt_v1,0.0
24,pain_rhymes_all,negative,neg_prompt_v1,0.0
24,quick_rhymes_all,positive,neg_prompt_v1,0.986
24,quick_rhymes_all,negative,neg_prompt_v1,0.984
24,trick,positive,neg_prompt_v1,0.542
24,trick,negative,neg_prompt_v1,0.456
24,rain,positive,neg_prompt_v1,0.0
24,rain,negative,neg_prompt_v1,0.0
24,quick,positive,neg_prompt_v1,0.162
24,quick,negative,neg_prompt_v1,0.276
24,pain,positive,neg_prompt_v1,0.0
24,pain,negative,neg_prompt_v1,0.0
25,pain_rhymes_all,positive,neg_prompt_v1,0.19
25,pain_rhymes_all,negative,neg_prompt_v1,0.0
25,quick_rhymes_all,positive,neg_prompt_v1,0.0
25,quick_rhymes_all,negative,neg_prompt_v1,0.944
25,trick,positive,neg_prompt_v1,0.0
25,trick,negative,neg_prompt_v1,0.268
25,rain,positive,neg_prompt_v1,0.066
25,rain,negative,neg_prompt_v1,0.0
25,quick,positive,neg_prompt_v1,0.0
25,quick,negative,neg_prompt_v1,0.282
25,pain,positive,neg_prompt_v1,0.026
25,pain,negative,neg_prompt_v1,0.0
26,pain_rhymes_all,positive,neg_prompt_v1,0.59
26,pain_rhymes_all,negative,neg_prompt_v1,0.0
26,quick_rhymes_all,positive,neg_prompt_v1,0.0
26,quick_rhymes_all,negative,neg_prompt_v1,0.906
26,trick,positive,neg_prompt_v1,0.0
26,trick,negative,neg_prompt_v1,0.26
26,rain,positive,neg_prompt_v1,0.288
26,rain,negative,neg_prompt_v1,0.0
26,quick,positive,neg_prompt_v1,0.0
26,quick,negative,neg_prompt_v1,0.296
26,pain,positive,neg_prompt_v1,0.03
26,pain,negative,neg_prompt_v1,0.0
27,pain_rhymes_all,positive,neg_prompt_v1,0.982
27,pain_rhymes_all,negative,neg_prompt_v1,0.0
27,quick_rhymes_all,positive,neg_prompt_v1,0.0
27,quick_rhymes_all,negative,neg_prompt_v1,0.892
27,trick,positive,neg_prompt_v1,0.0
27,trick,negative,neg_prompt_v1,0.14
27,rain,positive,neg_prompt_v1,0.242
27,rain,negative,neg_prompt_v1,0.0
27,quick,positive,neg_prompt_v1,0.0
27,quick,negative,neg_prompt_v1,0.336
27,pain,positive,neg_prompt_v1,0.554
27,pain,negative,neg_prompt_v1,0.0
28,pain_rhymes_all,positive,neg_prompt_v1,0.976
28,pain_rhymes_all,negative,neg_prompt_v1,0.0
28,quick_rhymes_all,positive,neg_prompt_v1,0.0
28,quick_rhymes_all,negative,neg_prompt_v1,0.916
28,trick,positive,neg_prompt_v1,0.0
28,trick,negative,neg_prompt_v1,0.11
28,rain,positive,neg_prompt_v1,0.554
28,rain,negative,neg_prompt_v1,0.0
28,quick,positive,neg_prompt_v1,0.0
28,quick,negative,neg_prompt_v1,0.376
28,pain,positive,neg_prompt_v1,0.222
28,pain,negative,neg_prompt_v1,0.0
29,pain_rhymes_all,positive,neg_prompt_v1,0.302
29,pain_rhymes_all,negative,neg_prompt_v1,0.0
29,quick_rhymes_all,positive,neg_prompt_v1,0.098
29,quick_rhymes_all,negative,neg_prompt_v1,0.938
29,trick,positive,neg_prompt_v1,0.02
29,trick,negative,neg_prompt_v1,0.144
29,rain,positive,neg_prompt_v1,0.208
29,rain,negative,neg_prompt_v1,0.0
29,quick,positive,neg_prompt_v1,0.02
29,quick,negative,neg_prompt_v1,0.394
29,pain,positive,neg_prompt_v1,0.002
29,pain,negative,neg_prompt_v1,0.0
30,pain_rhymes_all,positive,neg_prompt_v1,0.132
30,pain_rhymes_all,negative,neg_prompt_v1,0.0
30,quick_rhymes_all,positive,neg_prompt_v1,0.334
30,quick_rhymes_all,negative,neg_prompt_v1,0.944
30,trick,positive,neg_prompt_v1,0.112
30,trick,negative,neg_prompt_v1,0.132
30,rain,positive,neg_prompt_v1,0.074
30,rain,negative,neg_prompt_v1,0.0
30,quick,positive,neg_prompt_v1,0.046
30,quick,negative,neg_prompt_v1,0.356
30,pain,positive,neg_prompt_v1,0.004
30,pain,negative,neg_prompt_v1,0.0
31,pain_rhymes_all,positive,neg_prompt_v1,0.026
31,pain_rhymes_all,negative,neg_prompt_v1,0.0
31,quick_rhymes_all,positive,neg_prompt_v1,0.63
31,quick_rhymes_all,negative,neg_prompt_v1,0.938
31,trick,positive,neg_prompt_v1,0.248
31,trick,negative,neg_prompt_v1,0.11
31,rain,positive,neg_prompt_v1,0.012
31,rain,negative,neg_prompt_v1,0.0
31,quick,positive,neg_prompt_v1,0.082
31,quick,negative,neg_prompt_v1,0.396
31,pain,positive,neg_prompt_v1,0.002
31,pain,negative,neg_prompt_v1,0.0
32,pain_rhymes_all,positive,neg_prompt_v1,0.004
32,pain_rhymes_all,negative,neg_prompt_v1,0.0
32,quick_rhymes_all,positive,neg_prompt_v1,0.828
32,quick_rhymes_all,negative,neg_prompt_v1,0.968
32,trick,positive,neg_prompt_v1,0.372
32,trick,negative,neg_prompt_v1,0.12
32,rain,positive,neg_prompt_v1,0.0
32,rain,negative,neg_prompt_v1,0.0
32,quick,positive,neg_prompt_v1,0.158
32,quick,negative,neg_prompt_v1,0.3
32,pain,positive,neg_prompt_v1,0.002
32,pain,negative,neg_prompt_v1,0.0
33,pain_rhymes_all,positive,neg_prompt_v1,0.002
33,pain_rhymes_all,negative,neg_prompt_v1,0.0
33,quick_rhymes_all,positive,neg_prompt_v1,0.904
33,quick_rhymes_all,negative,neg_prompt_v1,0.928
33,trick,positive,neg_prompt_v1,0.312
33,trick,negative,neg_prompt_v1,0.146
33,rain,positive,neg_prompt_v1,0.002
33,rain,negative,neg_prompt_v1,0.0
33,quick,positive,neg_prompt_v1,0.178
33,quick,negative,neg_prompt_v1,0.252
33,pain,positive,neg_prompt_v1,0.0
33,pain,negative,neg_prompt_v1,0.0
34,pain_rhymes_all,positive,neg_prompt_v1,0.0
34,pain_rhymes_all,negative,neg_prompt_v1,0.0
34,quick_rhymes_all,positive,neg_prompt_v1,0.92
34,quick_rhymes_all,negative,neg_prompt_v1,0.928
34,trick,positive,neg_prompt_v1,0.266
34,trick,negative,neg_prompt_v1,0.154
34,rain,positive,neg_prompt_v1,0.0
34,rain,negative,neg_prompt_v1,0.0
34,quick,positive,neg_prompt_v1,0.24
34,quick,negative,neg_prompt_v1,0.378
34,pain,positive,neg_prompt_v1,0.0
34,pain,negative,neg_prompt_v1,0.0
35,pain_rhymes_all,positive,neg_prompt_v1,0.0
35,pain_rhymes_all,negative,neg_prompt_v1,0.0
35,quick_rhymes_all,positive,neg_prompt_v1,0.916
35,quick_rhymes_all,negative,neg_prompt_v1,0.928
35,trick,positive,neg_prompt_v1,0.308
35,trick,negative,neg_prompt_v1,0.132
35,rain,positive,neg_prompt_v1,0.0
35,rain,negative,neg_prompt_v1,0.0
35,quick,positive,neg_prompt_v1,0.234
35,quick,negative,neg_prompt_v1,0.336
35,pain,positive,neg_prompt_v1,0.0
35,pain,negative,neg_prompt_v1,0.0
36,pain_rhymes_all,positive,neg_prompt_v1,0.0
36,pain_rhymes_all,negative,neg_prompt_v1,0.0
36,quick_rhymes_all,positive,neg_prompt_v1,0.95
36,quick_rhymes_all,negative,neg_prompt_v1,0.936
36,trick,positive,neg_prompt_v1,0.278
36,trick,negative,neg_prompt_v1,0.2
36,rain,positive,neg_prompt_v1,0.0
36,rain,negative,neg_prompt_v1,0.0
36,quick,positive,neg_prompt_v1,0.294
36,quick,negative,neg_prompt_v1,0.266
36,pain,positive,neg_prompt_v1,0.0
36,pain,negative,neg_prompt_v1,0.0
37,pain_rhymes_all,positive,neg_prompt_v1,0.0
37,pain_rhymes_all,negative,neg_prompt_v1,0.0
37,quick_rhymes_all,positive,neg_prompt_v1,0.966
37,quick_rhymes_all,negative,neg_prompt_v1,0.946
37,trick,positive,neg_prompt_v1,0.408
37,trick,negative,neg_prompt_v1,0.23
37,rain,positive,neg_prompt_v1,0.0
37,rain,negative,neg_prompt_v1,0.0
37,quick,positive,neg_prompt_v1,0.294
37,quick,negative,neg_prompt_v1,0.29
37,pain,positive,neg_prompt_v1,0.0
37,pain,negative,neg_prompt_v1,0.0
38,pain_rhymes_all,positive,neg_prompt_v1,0.0
38,pain_rhymes_all,negative,neg_prompt_v1,0.0
38,quick_rhymes_all,positive,neg_prompt_v1,0.986
38,quick_rhymes_all,negative,neg_prompt_v1,0.936
38,trick,positive,neg_prompt_v1,0.338
38,trick,negative,neg_prompt_v1,0.29
38,rain,positive,neg_prompt_v1,0.0
38,rain,negative,neg_prompt_v1,0.0
38,quick,positive,neg_prompt_v1,0.354
38,quick,negative,neg_prompt_v1,0.266
38,pain,positive,neg_prompt_v1,0.0
38,pain,negative,neg_prompt_v1,0.0
39,pain_rhymes_all,positive,neg_prompt_v1,0.0
39,pain_rhymes_all,negative,neg_prompt_v1,0.0
39,quick_rhymes_all,positive,neg_prompt_v1,0.966
39,quick_rhymes_all,negative,neg_prompt_v1,0.962
39,trick,positive,neg_prompt_v1,0.36
39,trick,negative,neg_prompt_v1,0.306
39,rain,positive,neg_prompt_v1,0.0
39,rain,negative,neg_prompt_v1,0.0
39,quick,positive,neg_prompt_v1,0.382
39,quick,negative,neg_prompt_v1,0.222
39,pain,positive,neg_prompt_v1,0.0
39,pain,negative,neg_prompt_v1,0.0
40,pain_rhymes_all,positive,neg_prompt_v1,0.0
40,pain_rhymes_all,negative,neg_prompt_v1,0.0
40,quick_rhymes_all,positive,neg_prompt_v1,0.986
40,quick_rhymes_all,negative,neg_prompt_v1,0.95
40,trick,positive,neg_prompt_v1,0.306
40,trick,negative,neg_prompt_v1,0.366
40,rain,positive,neg_prompt_v1,0.0
40,rain,negative,neg_prompt_v1,0.0
40,quick,positive,neg_prompt_v1,0.384
40,quick,negative,neg_prompt_v1,0.238
40,pain,positive,neg_prompt_v1,0.0
40,pain,negative,neg_prompt_v1,0.0
41,pain_rhymes_all,positive,neg_prompt_v1,0.0
41,pain_rhymes_all,negative,neg_prompt_v1,0.0
41,quick_rhymes_all,positive,neg_prompt_v1,0.984
41,quick_rhymes_all,negative,neg_prompt_v1,0.974
41,trick,positive,neg_prompt_v1,0.356
41,trick,negative,neg_prompt_v1,0.438
41,rain,positive,neg_prompt_v1,0.0
41,rain,negative,neg_prompt_v1,0.0
41,quick,positive,neg_prompt_v1,0.394
41,quick,negative,neg_prompt_v1,0.212
41,pain,positive,neg_prompt_v1,0.0
41,pain,negative,neg_prompt_v1,0.0
42,pain_rhymes_all,positive,neg_prompt_v1,0.0
42,pain_rhymes_all,negative,neg_prompt_v1,0.0
42,quick_rhymes_all,positive,neg_prompt_v1,0.98
42,quick_rhymes_all,negative,neg_prompt_v1,0.964
42,trick,positive,neg_prompt_v1,0.344
42,trick,negative,neg_prompt_v1,0.398
42,rain,positive,neg_prompt_v1,0.0
42,rain,negative,neg_prompt_v1,0.0
42,quick,positive,neg_prompt_v1,0.384
42,quick,negative,neg_prompt_v1,0.21
42,pain,positive,neg_prompt_v1,0.0
42,pain,negative,neg_prompt_v1,0.0
43,pain_rhymes_all,positive,neg_prompt_v1,0.0
43,pain_rhymes_all,negative,neg_prompt_v1,0.0
43,quick_rhymes_all,positive,neg_prompt_v1,0.984
43,quick_rhymes_all,negative,neg_prompt_v1,0.934
43,trick,positive,neg_prompt_v1,0.36
43,trick,negative,neg_prompt_v1,0.34
43,rain,positive,neg_prompt_v1,0.0
43,rain,negative,neg_prompt_v1,0.0
43,quick,positive,neg_prompt_v1,0.364
43,quick,negative,neg_prompt_v1,0.27
43,pain,positive,neg_prompt_v1,0.0
43,pain,negative,neg_prompt_v1,0.0
44,pain_rhymes_all,positive,neg_prompt_v1,0.0
44,pain_rhymes_all,negative,neg_prompt_v1,0.0
44,quick_rhymes_all,positive,neg_prompt_v1,0.972
44,quick_rhymes_all,negative,neg_prompt_v1,0.922
44,trick,positive,neg_prompt_v1,0.366
44,trick,negative,neg_prompt_v1,0.298
44,rain,positive,neg_prompt_v1,0.0
44,rain,negative,neg_prompt_v1,0.0
44,quick,positive,neg_prompt_v1,0.292
44,quick,negative,neg_prompt_v1,0.298
44,pain,positive,neg_prompt_v1,0.0
44,pain,negative,neg_prompt_v1,0.0
45,pain_rhymes_all,positive,neg_prompt_v1,0.0
45,pain_rhymes_all,negative,neg_prompt_v1,0.0
45,quick_rhymes_all,positive,neg_prompt_v1,0.994
45,quick_rhymes_all,negative,neg_prompt_v1,0.934
45,trick,positive,neg_prompt_v1,0.484
45,trick,negative,neg_prompt_v1,0.204
45,rain,positive,neg_prompt_v1,0.0
45,rain,negative,neg_prompt_v1,0.0
45,quick,positive,neg_prompt_v1,0.322
45,quick,negative,neg_prompt_v1,0.324
45,pain,positive,neg_prompt_v1,0.0
45,pain,negative,neg_prompt_v1,0.0
